time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class,label
772,-1.00E-05,0,1.00E-05,-2.00E-05,-3.00E-05,-1.00E-05,0,-1.00E-05,0,1
773,-1.00E-05,0,1.00E-05,-2.00E-05,-3.00E-05,-1.00E-05,0,-1.00E-05,0,1
774,-1.00E-05,0,1.00E-05,-2.00E-05,-3.00E-05,-1.00E-05,0,-1.00E-05,0,1
775,-1.00E-05,0,1.00E-05,-2.00E-05,-3.00E-05,-1.00E-05,0,-1.00E-05,0,1
776,-1.00E-05,0,1.00E-05,-2.00E-05,-3.00E-05,-1.00E-05,0,-1.00E-05,0,1
777,-1.00E-05,0,1.00E-05,-2.00E-05,-3.00E-05,-1.00E-05,0,-1.00E-05,0,1
778,-1.00E-05,0,1.00E-05,-2.00E-05,-3.00E-05,-1.00E-05,0,-1.00E-05,0,1
779,-1.00E-05,0,1.00E-05,-2.00E-05,-3.00E-05,-1.00E-05,0,-1.00E-05,0,1
780,-1.00E-05,0,1.00E-05,-2.00E-05,-3.00E-05,-1.00E-05,0,-1.00E-05,0,1
781,-1.00E-05,0,1.00E-05,-2.00E-05,-3.00E-05,-1.00E-05,0,-1.00E-05,0,1
782,-1.00E-05,0,1.00E-05,-2.00E-05,-3.00E-05,-1.00E-05,0,-1.00E-05,0,1
783,1.00E-05,-1.00E-05,-3.00E-05,0,1.00E-05,-1.00E-05,-1.00E-05,0,0,1
784,1.00E-05,-1.00E-05,-3.00E-05,0,1.00E-05,-1.00E-05,-1.00E-05,0,0,1
785,0,2.00E-05,0,-1.00E-05,-3.00E-05,-1.00E-05,-2.00E-05,-1.00E-05,0,1
786,-1.00E-05,-1.00E-05,-1.00E-05,2.00E-05,-2.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,0,1
789,-1.00E-05,-1.00E-05,-1.00E-05,2.00E-05,-2.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,0,1
790,-1.00E-05,-1.00E-05,-1.00E-05,2.00E-05,-2.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,0,1
791,-1.00E-05,-1.00E-05,-1.00E-05,2.00E-05,-2.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,0,1
792,-1.00E-05,-1.00E-05,-1.00E-05,2.00E-05,-2.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,0,1
793,-1.00E-05,-1.00E-05,-1.00E-05,2.00E-05,-2.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,0,1
794,-1.00E-05,-1.00E-05,-1.00E-05,2.00E-05,-2.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,0,1
795,-1.00E-05,-1.00E-05,-1.00E-05,2.00E-05,-2.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,0,1
796,-1.00E-05,-1.00E-05,-1.00E-05,2.00E-05,-2.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,0,1
797,-1.00E-05,-1.00E-05,-1.00E-05,2.00E-05,-2.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,0,1
798,-1.00E-05,-1.00E-05,-1.00E-05,2.00E-05,-2.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,0,1
799,-1.00E-05,-1.00E-05,-1.00E-05,2.00E-05,-2.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,0,1
800,-1.00E-05,-1.00E-05,-1.00E-05,2.00E-05,-2.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,0,1
801,-1.00E-05,-1.00E-05,-1.00E-05,2.00E-05,-2.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,0,1
802,-1.00E-05,-1.00E-05,-1.00E-05,2.00E-05,-2.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,0,1
803,-1.00E-05,-1.00E-05,-1.00E-05,2.00E-05,-2.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,0,1
804,-1.00E-05,-1.00E-05,-1.00E-05,2.00E-05,-2.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,0,1
805,-1.00E-05,-1.00E-05,-1.00E-05,2.00E-05,-2.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,0,1
806,-2.00E-05,-1.00E-05,-5.00E-05,-2.00E-05,-1.00E-05,-2.00E-05,-1.00E-05,-2.00E-05,0,1
807,-1.00E-05,-3.00E-05,-5.00E-05,-4.00E-05,-2.00E-05,0,0,-4.00E-05,0,1
808,-1.00E-05,-3.00E-05,-5.00E-05,-4.00E-05,-2.00E-05,0,0,-4.00E-05,0,1
809,-1.00E-05,-3.00E-05,-5.00E-05,-4.00E-05,-2.00E-05,0,0,-4.00E-05,0,1
810,-1.00E-05,-3.00E-05,-5.00E-05,-4.00E-05,-2.00E-05,0,0,-4.00E-05,0,1
811,-1.00E-05,-3.00E-05,-5.00E-05,-4.00E-05,-2.00E-05,0,0,-4.00E-05,0,1
812,-1.00E-05,-3.00E-05,-5.00E-05,-4.00E-05,-2.00E-05,0,0,-4.00E-05,0,1
813,-1.00E-05,-3.00E-05,-5.00E-05,-4.00E-05,-2.00E-05,0,0,-4.00E-05,0,1
814,-1.00E-05,-3.00E-05,-5.00E-05,-4.00E-05,-2.00E-05,0,0,-4.00E-05,0,1
815,-1.00E-05,-3.00E-05,-5.00E-05,-4.00E-05,-2.00E-05,0,0,-4.00E-05,0,1
816,-1.00E-05,-3.00E-05,-5.00E-05,-4.00E-05,-2.00E-05,0,0,-4.00E-05,0,1
817,-1.00E-05,-3.00E-05,-5.00E-05,-4.00E-05,-2.00E-05,0,0,-4.00E-05,0,1
818,-1.00E-05,-3.00E-05,-5.00E-05,-4.00E-05,-2.00E-05,0,0,-4.00E-05,0,1
819,0,-1.00E-05,1.00E-05,0,1.00E-05,1.00E-05,-2.00E-05,-1.00E-05,0,1
820,0,-1.00E-05,1.00E-05,0,1.00E-05,1.00E-05,-2.00E-05,-1.00E-05,0,1
821,0,-1.00E-05,1.00E-05,0,1.00E-05,1.00E-05,-2.00E-05,-1.00E-05,0,1
822,0,-1.00E-05,1.00E-05,0,1.00E-05,1.00E-05,-2.00E-05,-1.00E-05,0,1
823,0,-1.00E-05,1.00E-05,0,1.00E-05,1.00E-05,-2.00E-05,-1.00E-05,0,1
824,0,-1.00E-05,1.00E-05,0,1.00E-05,1.00E-05,-2.00E-05,-1.00E-05,0,1
825,0,-1.00E-05,1.00E-05,0,1.00E-05,1.00E-05,-2.00E-05,-1.00E-05,0,1
826,0,-1.00E-05,-5.00E-05,-5.00E-05,-3.00E-05,0,-1.00E-05,-1.00E-05,0,1
827,-2.00E-05,2.00E-05,-1.00E-05,1.00E-05,0,-1.00E-05,0,0,0,1
828,-2.00E-05,2.00E-05,-1.00E-05,1.00E-05,0,-1.00E-05,0,0,0,1
829,-2.00E-05,2.00E-05,-1.00E-05,1.00E-05,0,-1.00E-05,0,0,0,1
830,-2.00E-05,2.00E-05,-1.00E-05,1.00E-05,0,-1.00E-05,0,0,0,1
831,-2.00E-05,2.00E-05,-1.00E-05,1.00E-05,0,-1.00E-05,0,0,0,1
832,-2.00E-05,2.00E-05,-1.00E-05,1.00E-05,0,-1.00E-05,0,0,0,1
833,-2.00E-05,2.00E-05,-1.00E-05,1.00E-05,0,-1.00E-05,0,0,0,1
834,-2.00E-05,2.00E-05,-1.00E-05,1.00E-05,0,-1.00E-05,0,0,0,1
835,-2.00E-05,2.00E-05,-1.00E-05,1.00E-05,0,-1.00E-05,0,0,0,1
836,-2.00E-05,2.00E-05,-1.00E-05,1.00E-05,0,-1.00E-05,0,0,0,1
839,-2.00E-05,2.00E-05,-1.00E-05,1.00E-05,0,-1.00E-05,0,0,0,1
840,-2.00E-05,2.00E-05,-1.00E-05,1.00E-05,0,-1.00E-05,0,0,0,1
841,-2.00E-05,2.00E-05,-1.00E-05,1.00E-05,0,-1.00E-05,0,0,0,1
842,-1.00E-05,3.00E-05,2.00E-05,-1.00E-05,-1.00E-05,-2.00E-05,0,-1.00E-05,0,1
843,-2.00E-05,-4.00E-05,-3.00E-05,-3.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,0,0,1
844,-2.00E-05,-4.00E-05,-3.00E-05,-3.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,0,0,1
845,-2.00E-05,-4.00E-05,-3.00E-05,-3.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,0,0,1
846,-2.00E-05,-4.00E-05,-3.00E-05,-3.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,0,0,1
847,-2.00E-05,-4.00E-05,-3.00E-05,-3.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,0,0,1
848,-2.00E-05,-4.00E-05,-3.00E-05,-3.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,0,0,1
849,-2.00E-05,-4.00E-05,-3.00E-05,-3.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,0,0,1
850,-2.00E-05,-4.00E-05,-3.00E-05,-3.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,0,0,1
851,-2.00E-05,-4.00E-05,-3.00E-05,-3.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,0,0,1
852,-2.00E-05,-4.00E-05,-3.00E-05,-3.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,0,0,1
853,-2.00E-05,-4.00E-05,-3.00E-05,-3.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,0,0,1
854,-2.00E-05,-4.00E-05,-3.00E-05,-3.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,0,0,1
855,-2.00E-05,-4.00E-05,-3.00E-05,-3.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,0,0,1
856,-2.00E-05,-4.00E-05,-3.00E-05,-3.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,0,0,1
857,-2.00E-05,-4.00E-05,-3.00E-05,-3.00E-05,-1.00E-05,-1.00E-05,-1.00E-05,0,0,1
858,1.00E-05,2.00E-05,1.00E-05,0,0,-1.00E-05,-2.00E-05,-1.00E-05,0,1
859,1.00E-05,2.00E-05,1.00E-05,0,0,-1.00E-05,-2.00E-05,-1.00E-05,0,1
860,1.00E-05,2.00E-05,1.00E-05,0,0,-1.00E-05,-2.00E-05,-1.00E-05,0,1
861,1.00E-05,2.00E-05,1.00E-05,0,0,-1.00E-05,-2.00E-05,-1.00E-05,0,1
862,1.00E-05,2.00E-05,1.00E-05,0,0,-1.00E-05,-2.00E-05,-1.00E-05,0,1
863,1.00E-05,2.00E-05,1.00E-05,0,0,-1.00E-05,-2.00E-05,-1.00E-05,0,1
864,-1.00E-05,-1.00E-05,-1.00E-05,-2.00E-05,-1.00E-05,-2.00E-05,0,0,0,1
865,-1.00E-05,-1.00E-05,-1.00E-05,-2.00E-05,-1.00E-05,-2.00E-05,0,0,0,1
866,-1.00E-05,-1.00E-05,-1.00E-05,-2.00E-05,-1.00E-05,-2.00E-05,0,0,0,1
867,-1.00E-05,-1.00E-05,-1.00E-05,-2.00E-05,-1.00E-05,-2.00E-05,0,0,0,1
868,-1.00E-05,-1.00E-05,-1.00E-05,-2.00E-05,-1.00E-05,-2.00E-05,0,0,0,1
869,-1.00E-05,-1.00E-05,-1.00E-05,-2.00E-05,-1.00E-05,-2.00E-05,0,0,0,1
870,-1.00E-05,-1.00E-05,-1.00E-05,-2.00E-05,-1.00E-05,-2.00E-05,0,0,0,1
871,-1.00E-05,-1.00E-05,-1.00E-05,-2.00E-05,-1.00E-05,-2.00E-05,0,0,0,1
873,-1.00E-05,-1.00E-05,-1.00E-05,-2.00E-05,-1.00E-05,-2.00E-05,0,0,0,1
874,-1.00E-05,-1.00E-05,-1.00E-05,-2.00E-05,-1.00E-05,-2.00E-05,0,0,0,1
875,-1.00E-05,-1.00E-05,-1.00E-05,-2.00E-05,-1.00E-05,-2.00E-05,0,0,0,1
876,-1.00E-05,-1.00E-05,-1.00E-05,-2.00E-05,-1.00E-05,-2.00E-05,0,0,0,1
877,-1.00E-05,-1.00E-05,-1.00E-05,-2.00E-05,-1.00E-05,-2.00E-05,0,0,0,1
878,-1.00E-05,-1.00E-05,-1.00E-05,-2.00E-05,-1.00E-05,-2.00E-05,0,0,0,1
879,-6.00E-05,-6.00E-05,-7.00E-05,-7.00E-05,-5.00E-05,-2.00E-05,-1.00E-05,-2.00E-05,0,1
880,-6.00E-05,-6.00E-05,-7.00E-05,-7.00E-05,-5.00E-05,-2.00E-05,-1.00E-05,-2.00E-05,0,1
881,-6.00E-05,-6.00E-05,-7.00E-05,-7.00E-05,-5.00E-05,-2.00E-05,-1.00E-05,-2.00E-05,0,1
882,-6.00E-05,-6.00E-05,-7.00E-05,-7.00E-05,-5.00E-05,-2.00E-05,-1.00E-05,-2.00E-05,0,1
883,-6.00E-05,-6.00E-05,-7.00E-05,-7.00E-05,-5.00E-05,-2.00E-05,-1.00E-05,-2.00E-05,0,1
884,-6.00E-05,-6.00E-05,-7.00E-05,-7.00E-05,-5.00E-05,-2.00E-05,-1.00E-05,-2.00E-05,0,1
885,-6.00E-05,-6.00E-05,-7.00E-05,-7.00E-05,-5.00E-05,-2.00E-05,-1.00E-05,-2.00E-05,0,1
886,1.00E-05,-1.00E-05,0,2.00E-05,1.00E-05,0,-2.00E-05,-2.00E-05,0,1
889,1.00E-05,-1.00E-05,0,2.00E-05,1.00E-05,0,-2.00E-05,-2.00E-05,0,1
890,1.00E-05,-1.00E-05,0,2.00E-05,1.00E-05,0,-2.00E-05,-2.00E-05,0,1
891,1.00E-05,-1.00E-05,0,2.00E-05,1.00E-05,0,-2.00E-05,-2.00E-05,0,1
892,1.00E-05,-1.00E-05,0,2.00E-05,1.00E-05,0,-2.00E-05,-2.00E-05,0,1
893,1.00E-05,-1.00E-05,0,2.00E-05,1.00E-05,0,-2.00E-05,-2.00E-05,0,1
894,1.00E-05,-1.00E-05,0,2.00E-05,1.00E-05,0,-2.00E-05,-2.00E-05,0,1
895,1.00E-05,-1.00E-05,0,2.00E-05,1.00E-05,0,-2.00E-05,-2.00E-05,0,1
896,1.00E-05,-1.00E-05,0,2.00E-05,1.00E-05,0,-2.00E-05,-2.00E-05,0,1
897,1.00E-05,-1.00E-05,0,2.00E-05,1.00E-05,0,-2.00E-05,-2.00E-05,0,1
898,1.00E-05,-1.00E-05,0,2.00E-05,1.00E-05,0,-2.00E-05,-2.00E-05,0,1
899,1.00E-05,-1.00E-05,0,2.00E-05,1.00E-05,0,-2.00E-05,-2.00E-05,0,1
900,1.00E-05,-1.00E-05,0,2.00E-05,1.00E-05,0,-2.00E-05,-2.00E-05,0,1
901,1.00E-05,-1.00E-05,0,2.00E-05,1.00E-05,0,-2.00E-05,-2.00E-05,0,1
902,1.00E-05,-1.00E-05,0,2.00E-05,1.00E-05,0,-2.00E-05,-2.00E-05,0,1
903,1.00E-05,-1.00E-05,0,2.00E-05,1.00E-05,0,-2.00E-05,-2.00E-05,0,1
904,1.00E-05,-1.00E-05,0,2.00E-05,1.00E-05,0,-2.00E-05,-2.00E-05,0,1
905,1.00E-05,-1.00E-05,0,2.00E-05,1.00E-05,0,-2.00E-05,-2.00E-05,0,1
906,1.00E-05,-1.00E-05,0,2.00E-05,1.00E-05,0,-2.00E-05,-2.00E-05,0,1
907,1.00E-05,-1.00E-05,0,2.00E-05,1.00E-05,0,-2.00E-05,-2.00E-05,0,1
908,1.00E-05,-1.00E-05,0,2.00E-05,1.00E-05,0,-2.00E-05,-2.00E-05,0,1
909,1.00E-05,1.00E-05,2.00E-05,1.00E-05,-1.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,0,1
910,-3.00E-05,0,1.00E-05,1.00E-05,-1.00E-05,0,0,-2.00E-05,0,1
911,-3.00E-05,0,1.00E-05,1.00E-05,-1.00E-05,0,0,-2.00E-05,0,1
912,-3.00E-05,0,1.00E-05,1.00E-05,-1.00E-05,0,0,-2.00E-05,0,1
913,-3.00E-05,0,1.00E-05,1.00E-05,-1.00E-05,0,0,-2.00E-05,0,1
914,-3.00E-05,0,1.00E-05,1.00E-05,-1.00E-05,0,0,-2.00E-05,0,1
915,-3.00E-05,0,1.00E-05,1.00E-05,-1.00E-05,0,0,-2.00E-05,0,1
916,-3.00E-05,0,1.00E-05,1.00E-05,-1.00E-05,0,0,-2.00E-05,0,1
917,-3.00E-05,0,1.00E-05,1.00E-05,-1.00E-05,0,0,-2.00E-05,0,1
918,-1.00E-05,-4.00E-05,-4.00E-05,0,-2.00E-05,-2.00E-05,0,0,0,1
919,-1.00E-05,-4.00E-05,-4.00E-05,0,-2.00E-05,-2.00E-05,0,0,0,1
920,-1.00E-05,-4.00E-05,-4.00E-05,0,-2.00E-05,-2.00E-05,0,0,0,1
921,-1.00E-05,-4.00E-05,-4.00E-05,0,-2.00E-05,-2.00E-05,0,0,0,1
922,-1.00E-05,-4.00E-05,-4.00E-05,0,-2.00E-05,-2.00E-05,0,0,0,1
923,-1.00E-05,-4.00E-05,-4.00E-05,0,-2.00E-05,-2.00E-05,0,0,0,1
924,-2.00E-05,0,1.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,1.00E-05,0,1
925,-2.00E-05,0,1.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,1.00E-05,0,1
926,-2.00E-05,0,1.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,1.00E-05,0,1
927,-2.00E-05,0,1.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,1.00E-05,0,1
928,-2.00E-05,0,1.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,1.00E-05,0,1
929,-2.00E-05,0,1.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,1.00E-05,0,1
930,-2.00E-05,0,1.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,1.00E-05,0,1
931,-2.00E-05,0,1.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,1.00E-05,0,1
932,-2.00E-05,0,1.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,1.00E-05,0,1
933,-2.00E-05,0,1.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,1.00E-05,0,1
934,-2.00E-05,0,1.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,1.00E-05,0,1
935,-2.00E-05,0,1.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,1.00E-05,0,1
936,-2.00E-05,0,1.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,1.00E-05,0,1
939,-4.00E-05,-4.00E-05,-1.00E-05,-2.00E-05,-3.00E-05,-1.00E-05,1.00E-05,-1.00E-05,0,1
940,-4.00E-05,-4.00E-05,-1.00E-05,-2.00E-05,-3.00E-05,-1.00E-05,1.00E-05,-1.00E-05,0,1
941,-4.00E-05,-4.00E-05,-1.00E-05,-2.00E-05,-3.00E-05,-1.00E-05,1.00E-05,-1.00E-05,0,1
942,-4.00E-05,-4.00E-05,-1.00E-05,-2.00E-05,-3.00E-05,-1.00E-05,1.00E-05,-1.00E-05,0,1
943,-4.00E-05,-4.00E-05,-1.00E-05,-2.00E-05,-3.00E-05,-1.00E-05,1.00E-05,-1.00E-05,0,1
944,-4.00E-05,-4.00E-05,-1.00E-05,-2.00E-05,-3.00E-05,-1.00E-05,1.00E-05,-1.00E-05,0,1
945,-4.00E-05,-4.00E-05,-1.00E-05,-2.00E-05,-3.00E-05,-1.00E-05,1.00E-05,-1.00E-05,0,1
946,0,-1.00E-05,0,-2.00E-05,0,0,1.00E-05,0,0,1
947,0,-1.00E-05,0,-2.00E-05,0,0,1.00E-05,0,0,1
948,0,-1.00E-05,0,-2.00E-05,0,0,1.00E-05,0,0,1
949,0,-1.00E-05,0,-2.00E-05,0,0,1.00E-05,0,0,1
950,0,-1.00E-05,0,-2.00E-05,0,0,1.00E-05,0,0,1
951,0,-1.00E-05,0,-2.00E-05,0,0,1.00E-05,0,0,1
952,0,-1.00E-05,0,-2.00E-05,0,0,1.00E-05,0,0,1
953,0,-1.00E-05,0,-2.00E-05,0,0,1.00E-05,0,0,1
954,0,-1.00E-05,0,-2.00E-05,0,0,1.00E-05,0,0,1
955,0,-1.00E-05,0,-2.00E-05,0,0,1.00E-05,0,0,1
956,0,-1.00E-05,0,-2.00E-05,0,0,1.00E-05,0,0,1
957,0,-1.00E-05,0,-2.00E-05,0,0,1.00E-05,0,0,1
958,0,-1.00E-05,0,-2.00E-05,0,0,1.00E-05,0,0,1
959,0,-1.00E-05,0,-2.00E-05,0,0,1.00E-05,0,0,1
960,0,-1.00E-05,0,-2.00E-05,0,0,1.00E-05,0,0,1
961,0,-1.00E-05,0,-2.00E-05,0,0,1.00E-05,0,0,1
962,0,0,-1.00E-05,0,0,0,-2.00E-05,-3.00E-05,0,1
963,-2.00E-05,1.00E-05,0,1.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,0,1
964,-2.00E-05,1.00E-05,0,1.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,0,1
965,-2.00E-05,1.00E-05,0,1.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,0,1
966,-2.00E-05,1.00E-05,0,1.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,0,1
967,-2.00E-05,1.00E-05,0,1.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,0,1
968,-2.00E-05,1.00E-05,0,1.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,0,1
969,-2.00E-05,1.00E-05,0,1.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,0,1
970,-2.00E-05,1.00E-05,0,1.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,0,1
971,-2.00E-05,1.00E-05,0,1.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,0,1
972,-2.00E-05,1.00E-05,0,1.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,0,1
973,-2.00E-05,1.00E-05,0,1.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,0,1
974,-2.00E-05,1.00E-05,0,1.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,0,1
975,-2.00E-05,1.00E-05,0,1.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,0,1
976,-2.00E-05,1.00E-05,0,1.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,0,1
977,-2.00E-05,1.00E-05,0,1.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,0,1
978,-2.00E-05,1.00E-05,0,1.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,0,1
979,-2.00E-05,1.00E-05,0,1.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,0,1
980,-2.00E-05,1.00E-05,0,1.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,0,1
981,-2.00E-05,1.00E-05,0,1.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,0,1
982,-2.00E-05,1.00E-05,0,1.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,0,1
983,-2.00E-05,1.00E-05,0,1.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,0,1
984,-2.00E-05,1.00E-05,0,1.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,0,1
985,-2.00E-05,1.00E-05,0,1.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,-2.00E-05,0,1
986,-1.00E-05,-3.00E-05,-4.00E-05,-3.00E-05,2.00E-05,-2.00E-05,-1.00E-05,0,0,1
989,0,1.00E-05,0,1.00E-05,-1.00E-05,0,-2.00E-05,-1.00E-05,0,1
990,0,1.00E-05,0,1.00E-05,-1.00E-05,0,-2.00E-05,-1.00E-05,0,1
991,0,1.00E-05,0,1.00E-05,-1.00E-05,0,-2.00E-05,-1.00E-05,0,1
992,0,1.00E-05,0,1.00E-05,-1.00E-05,0,-2.00E-05,-1.00E-05,0,1
993,0,1.00E-05,0,1.00E-05,-1.00E-05,0,-2.00E-05,-1.00E-05,0,1
994,0,1.00E-05,0,1.00E-05,-1.00E-05,0,-2.00E-05,-1.00E-05,0,1
995,0,1.00E-05,0,1.00E-05,-1.00E-05,0,-2.00E-05,-1.00E-05,0,1
996,0,1.00E-05,0,1.00E-05,-1.00E-05,0,-2.00E-05,-1.00E-05,0,1
997,0,1.00E-05,0,1.00E-05,-1.00E-05,0,-2.00E-05,-1.00E-05,0,1
998,0,1.00E-05,0,1.00E-05,-1.00E-05,0,-2.00E-05,-1.00E-05,0,1
999,0,1.00E-05,0,1.00E-05,-1.00E-05,0,-2.00E-05,-1.00E-05,0,1
1000,0,1.00E-05,0,1.00E-05,-1.00E-05,0,-2.00E-05,-1.00E-05,0,1
1001,0,1.00E-05,0,1.00E-05,-1.00E-05,0,-2.00E-05,-1.00E-05,0,1
1002,0,1.00E-05,0,1.00E-05,-1.00E-05,0,-2.00E-05,-1.00E-05,0,1
1003,0,1.00E-05,0,1.00E-05,-1.00E-05,0,-2.00E-05,-1.00E-05,0,1
1004,0,1.00E-05,0,1.00E-05,-1.00E-05,0,-2.00E-05,-1.00E-05,0,1
1005,0,1.00E-05,0,1.00E-05,-1.00E-05,0,-2.00E-05,-1.00E-05,0,1
1006,0,1.00E-05,0,1.00E-05,-1.00E-05,0,-2.00E-05,-1.00E-05,0,1
1007,0,1.00E-05,0,1.00E-05,-1.00E-05,0,-2.00E-05,-1.00E-05,0,1
1008,-3.00E-05,-1.00E-05,-1.00E-05,-4.00E-05,-4.00E-05,-1.00E-05,-2.00E-05,-2.00E-05,0,1
1009,-2.00E-05,-3.00E-05,-4.00E-05,-2.00E-05,-1.00E-05,-1.00E-05,0,0,0,1
1010,-2.00E-05,-3.00E-05,-4.00E-05,-2.00E-05,-1.00E-05,-1.00E-05,0,0,0,1
1011,-2.00E-05,-3.00E-05,-4.00E-05,-2.00E-05,-1.00E-05,-1.00E-05,0,0,0,1
1012,-2.00E-05,-3.00E-05,-4.00E-05,-2.00E-05,-1.00E-05,-1.00E-05,0,0,0,1
1013,-2.00E-05,-3.00E-05,-4.00E-05,-2.00E-05,-1.00E-05,-1.00E-05,0,0,0,1
1014,-2.00E-05,-3.00E-05,-4.00E-05,-2.00E-05,-1.00E-05,-1.00E-05,0,0,0,1
1015,-2.00E-05,-3.00E-05,-4.00E-05,-2.00E-05,-1.00E-05,-1.00E-05,0,0,0,1
1016,-2.00E-05,-3.00E-05,-4.00E-05,-2.00E-05,-1.00E-05,-1.00E-05,0,0,0,1
1019,-2.00E-05,-3.00E-05,-4.00E-05,-2.00E-05,-1.00E-05,-1.00E-05,0,0,0,1
1020,-2.00E-05,-3.00E-05,-4.00E-05,-2.00E-05,-1.00E-05,-1.00E-05,0,0,0,1
1021,0,1.00E-05,0,-1.00E-05,1.00E-05,0,-1.00E-05,-2.00E-05,0,1
1022,0,1.00E-05,0,-1.00E-05,1.00E-05,0,-1.00E-05,-2.00E-05,0,1
1023,0,1.00E-05,0,-1.00E-05,1.00E-05,0,-1.00E-05,-2.00E-05,0,1
1024,0,1.00E-05,0,-1.00E-05,1.00E-05,0,-1.00E-05,-2.00E-05,0,1
1025,0,1.00E-05,0,-1.00E-05,1.00E-05,0,-1.00E-05,-2.00E-05,0,1
1026,0,1.00E-05,0,-1.00E-05,1.00E-05,0,-1.00E-05,-2.00E-05,0,1
1027,0,1.00E-05,0,-1.00E-05,1.00E-05,0,-1.00E-05,-2.00E-05,0,1
1028,0,1.00E-05,0,-1.00E-05,1.00E-05,0,-1.00E-05,-2.00E-05,0,1
